t;lo;la;a
2001-06-08T09:04:59;-55.5582000;  6.19064000; 403.50200
2001-06-08T09:04:59;-18.0198000; 17.83620000; 130.62700
2001-06-08T09:04:59;-50.7451000; 18.76590000; 287.51400
2001-06-08T09:04:59;-44.4104000; 20.09190000; 210.28400
2001-06-08T09:04:59;-24.8457000; 20.11990000;  16.49560
2001-06-08T09:04:59; -6.3251400; 21.28960000; 346.34200
2001-06-08T09:04:59;-46.6353000; 24.78100000; 218.40900
2001-06-17T07:34:59;-20.0482000;-25.96260000; 108.54400
2001-06-17T07:34:59;-18.1639000;-23.19130000;  38.08430
2001-06-17T07:34:59; -0.6370440;-13.56820000; 160.25400
2001-06-17T07:34:59; 72.2746000;  5.21822000;  85.07930
2001-06-17T07:34:59;-35.1541000;  7.74490000; 609.37400
2001-06-17T07:34:59; 64.3571000;  6.00622000; 180.16100
2001-06-17T07:34:59; -2.0438900; 10.00690000; 126.97900
2001-06-17T07:34:59;-26.0565000; 11.92260000; 152.93400
2001-06-17T07:34:59;-27.7649000; 14.28110000; 626.65900
2001-06-17T07:34:59;-34.4563000; 16.12380000; 514.52600
2001-06-17T07:34:59;-52.3485000; 18.12240000; 914.35400
2001-06-17T07:34:59;-67.0844000; 18.17720000; 207.59200
2001-06-17T07:34:59; 59.1803000; 19.47140000; 148.33900
2001-06-17T07:34:59;-42.8828000; 20.88990000;  79.94860
2001-06-17T07:34:59;-44.2397000; 23.19790000;  56.57870
2001-06-17T07:34:59; 67.2507000; 26.72140000; 201.42100
2001-06-18T07:45:00; -6.9374800;-26.46740000;  73.66520
2001-06-18T07:45:00; 12.6819000;-13.48590000; 205.26500
2001-06-18T07:45:00;-21.7873000;  7.99690000; 663.19200
2001-06-18T07:45:00; 12.3433000;  9.62558000;  23.02910
2001-06-18T07:45:00; 10.9386000; 10.72910000;  47.17070
2001-06-18T07:45:00;-12.7668000; 11.97780000; 135.77500
2001-06-18T07:45:00;-13.5503000; 14.34650000; 621.78800
2001-06-18T07:45:00;-22.1021000; 14.12560000;  20.75990
2001-06-18T07:45:00;-21.1177000; 16.20830000; 674.81200
2001-06-18T07:45:00;-37.7208000; 18.11290000; 483.37200
2001-06-18T07:45:00;-54.0842000; 18.32620000; 113.11000
2001-06-18T07:45:00;-42.7524000; 19.17550000;  11.76530
2001-06-18T07:45:00; 72.9420000; 19.24100000;  56.47860
2001-06-18T07:45:00;-45.3159000; 19.95200000;  14.06820
2001-06-18T07:45:00;-29.6495000; 20.82940000;  64.47080
2001-06-18T07:45:00;-30.5378000; 22.97320000;  67.40080
2001-06-18T07:45:00; 38.8636000; 22.69750000;  19.34310
2001-06-19T10:20:00; 27.4471000;-13.33350000; 164.27600
2001-06-19T10:20:00; -7.0464900;  7.90000000; 593.99700
2001-06-19T10:20:00;  1.4374600; 14.34810000; 697.11900
2001-06-19T10:20:00; -7.2965700; 16.88970000; 675.01000
2001-06-19T10:20:00;-22.3614000; 17.91780000; 551.25900
2001-06-19T10:20:00;-39.9728000; 18.00830000;  20.72970
2001-06-19T10:20:00;-12.3561000; 18.80320000;  23.86840
2001-06-19T10:20:00;-42.1520000; 18.78290000;  23.17340
2001-06-19T10:20:00;-11.1111000; 20.11150000;  15.10960
2001-06-19T10:20:00;-15.4103000; 20.74110000;  70.71020
2001-06-19T10:20:00;-15.4756000; 22.88760000;  63.92980
2001-06-20T10:20:00; 39.5079000;-13.42630000; 105.62600
2001-06-20T10:20:00;  8.8438500;-10.50180000;  39.99900
2001-06-20T10:20:00;  5.6549500; -9.54184000;   7.19678
2001-06-20T10:20:00;  4.8472000;  8.02058000; 513.92700
2001-06-20T10:20:00; 14.7291000; 12.35370000;  79.97500
2001-06-20T10:20:00; 14.3742000; 14.56940000; 509.21600
2001-06-20T10:20:00;  7.5447900; 14.92330000; 170.97800
2001-06-20T10:20:00;  3.4136500; 17.81380000; 286.79200
2001-06-20T10:20:00;  6.9841400; 17.32220000; 127.24900
2001-06-20T10:20:00;-10.3182000; 18.27480000; 405.89900
2001-06-20T10:20:00; -3.4716600; 20.57260000;  42.11230
2001-06-20T10:20:00; -3.5281100; 22.87940000;  15.09160
2001-06-21T08:05:00; 52.3353000;-13.16480000; 316.16400
2001-06-21T08:05:00; 17.8374000;-11.89460000;  24.06230
2001-06-21T08:05:00; 19.7217000;-10.16890000; 136.11600
2001-06-21T08:05:00; 22.4096000;-10.04190000; 108.80900
2001-06-21T08:05:00; 17.9972000; -9.04634000;  20.06720
2001-06-21T08:05:00; 17.9548000;  8.20437000; 569.52500
2001-06-21T08:05:00; 28.2318000; 12.46760000;  51.34520
2001-06-21T08:05:00; 25.8462000; 14.87480000; 802.66100
2001-06-21T08:05:00; 16.4815000; 17.85590000; 415.28500
2001-06-21T08:05:00;  3.5824700; 18.08320000; 393.41400
2001-06-21T08:05:00;-15.7614000; 17.37900000;  41.66400
2001-06-21T08:05:00; -7.8280700; 17.90960000;  66.42160
2001-06-21T08:05:00; 19.3847000; 17.82960000; 140.72800
2001-06-21T08:05:00; -9.8112300; 18.06180000;  61.86680
2001-06-21T08:05:00;  9.6147200; 20.33430000;  56.33460
2001-06-26T07:50:00; 19.9232000;-22.92480000; 339.83900
2001-06-26T07:50:00; 30.6612000;-21.76120000; 195.52900
2001-06-26T07:50:00;-19.2703000; -7.43078000;  20.22250
2001-06-26T07:50:00;-12.8855000; -6.10108000; 118.25000
2001-06-26T07:50:00;-18.8817000; -6.01332000;   8.79392
2001-06-26T07:50:00; 15.4346000;  9.72892000;  34.38370
2001-06-26T07:50:00; 18.5576000;  9.69218000;  31.21160
2001-06-26T07:50:00; 13.3584000; 10.53180000;  12.18430
2001-06-26T07:50:00;-38.3725000; 11.19540000; 239.81600
2001-06-26T07:50:00; 17.2981000; 10.80330000;  26.07770
2001-06-26T07:50:00;-26.0045000; 15.73180000; 197.30100
2001-06-26T07:50:00; 69.7246000; 18.51210000; 268.27100
2001-06-26T07:50:00;-22.4899000; 22.10850000; 160.62000
2001-06-26T07:50:00;-35.9324000; 22.01830000; 129.28100
2001-06-27T10:05:00; 34.3382000;-22.92790000; 123.63100
2001-06-27T10:05:00; 45.1452000;-21.88150000; 203.01400
2001-06-27T10:05:00;  0.4666720; -5.44359000; 411.30300
2001-06-27T10:05:00;-23.5651000; 11.29640000; 182.74700
2001-06-27T10:05:00;-11.0443000; 16.35490000;  43.09060
2001-06-27T10:05:00; -8.0667400; 22.37070000; 115.94200
2001-07-01T07:30:00;-22.8967000;-51.18400000;  28.88840
2001-07-01T07:30:00;-19.1236000;-47.30850000; 220.35500
2001-07-01T07:30:00;-36.7483000; -7.80193000;  35.97550
2001-07-01T07:30:00; 53.9090000; -5.29094000; 127.63900
2001-07-01T07:30:00; 27.9878000; 11.44790000; 150.45600
2001-07-01T07:30:00;-71.2803000; 17.50320000;  74.40700
2001-07-01T07:30:00; 42.7144000; 22.76540000; 107.98600
2001-07-02T07:39:59; -6.3156800;-46.47920000; 188.88700
2001-07-02T07:39:59;-71.3590000;-17.21370000; 116.69000
2001-07-02T07:39:59;-23.4583000; -7.65812000;  27.39640
2001-07-02T07:39:59; 41.1499000; 10.83710000; 324.72600
2001-07-02T07:39:59;-58.4458000; 17.62960000;  13.78870
2001-07-14T10:25:00;-12.5197000;-18.56930000;  62.72570
2001-07-14T10:25:00; -3.9188200;-18.30470000;  10.21070
2001-07-14T10:25:00; -7.6563600;-17.49740000;  71.52910
2001-07-14T10:25:00; -8.9679100; -8.73657000;   7.32417
2001-07-14T10:25:00; 31.5376000; -9.01417000;  34.03490
2001-07-14T10:25:00; -5.6314200; -7.43551000;  43.36610
2001-07-14T10:25:00;-31.6648000;  6.12764000; 207.21800
2001-07-14T10:25:00; 64.1955000;  6.69565000;  99.01830
2001-07-14T10:25:00;-51.1939000; 16.49260000; 488.38100
2001-07-14T10:25:00;-63.8548000; 17.48500000; 529.01900
2001-07-14T10:25:59;-12.3519000;-18.56610000;  43.14490
2001-07-14T10:25:59; -7.6562400;-17.49700000;  35.77640
2001-07-14T10:25:59; 31.5216000; -8.85436000;  96.36470
2001-07-14T10:25:59; -5.4744100; -7.43412000;  19.27350
2001-07-14T10:25:59;-31.6542000;  5.97287000; 161.64900
2001-07-14T10:25:59; 64.2320000;  6.84934000;  88.59160
2001-07-14T10:25:59;-51.4475000; 16.47810000; 275.32200
2001-07-14T10:25:59;-62.1774000; 17.10970000; 272.96900
2001-07-19T08:05:00;-37.5127000;-24.36130000; 429.15700
2001-07-19T08:05:00;-26.3885000;-21.40760000;  52.94140
2001-07-19T08:05:00; 63.8274000;-19.08880000; 234.41900
2001-07-19T08:05:00;-24.4686000;-14.95300000;  22.02090
2001-07-19T08:05:00; 32.7671000;  6.16344000; 153.43000
2001-07-19T08:05:00; 12.5341000; 16.48600000; 242.70000
2001-07-19T08:05:00;  0.6519040; 18.18230000; 124.20300
2001-07-20T07:45:00;-24.5034000;-24.05190000; 138.25800
2001-07-20T07:45:00;-18.8604000;-21.76680000; 414.28500
2001-07-20T07:45:00;-13.5970000;-21.28940000; 247.13300
2001-07-20T07:45:00;-19.9375000;-17.88010000;  66.53450
2001-07-20T07:45:00;-16.9447000;-17.12670000;  67.69060
2001-07-20T07:45:00;-10.3114000;-14.83430000;  96.46550
2001-07-20T07:45:00; 45.7208000;  6.17596000; 232.89000
2001-07-20T07:45:00; 25.5470000; 16.38870000; 230.28500
2001-07-20T07:45:00;-32.4889000; 16.90770000;  86.57150
2001-07-20T07:45:00; 13.5028000; 18.30610000; 114.02400
2001-07-20T07:45:00;-35.8590000; 17.07140000;  17.72180
2001-07-21T07:34:59;-12.1111000;-23.78680000; 175.68200
2001-07-21T07:34:59; -7.8952700;-22.31560000; 114.80200
2001-07-21T07:34:59; -0.3331370;-21.57080000;  84.07790
2001-07-21T07:34:59; -4.4917800;-21.24080000;  65.63260
2001-07-21T07:34:59;  3.8393000;-14.34350000;  14.95830
2001-07-21T07:34:59; 58.4916000;  6.15773000; 212.25300
2001-07-21T07:34:59;-18.9687000; 16.99140000; 167.24400
2001-07-21T07:34:59; 38.5048000; 16.21280000; 208.06200
2001-07-21T07:34:59;-23.3597000; 17.33610000; 105.91300
2001-07-21T07:34:59; 26.0477000; 18.51830000;  91.00370
2001-07-22T07:34:59;  0.5068990;-23.57210000; 356.05800
2001-07-22T07:34:59;  7.1678300;-21.34230000;1015.63000
2001-07-22T07:34:59; 12.7966000;-21.95310000; 183.82200
2001-07-22T07:34:59; 71.5660000;  6.26704000; 185.69500
2001-07-22T07:34:59; 43.9256000;  7.96446000;  11.34470
2001-07-22T07:34:59; 43.2920000;  9.56109000;  19.29980
2001-07-22T07:34:59; -5.3403800; 16.67960000; 147.89100
2001-07-22T07:34:59;-10.9170000; 17.08780000;  48.82740
2001-07-22T07:34:59; 51.6063000; 16.28710000; 157.59900
2001-07-22T07:34:59; 38.8222000; 19.13870000;  38.48790
2001-07-23T08:15:00; 14.1430000;-23.44430000; 297.88500
2001-07-23T08:15:00; 18.1003000;-22.84630000; 329.16400
2001-07-23T08:15:00; 24.0107000;-21.65530000; 491.44800
2001-07-23T08:15:00; 22.4392000;-18.52400000;  83.15760
2001-07-23T08:15:00; 60.9508000;  9.18165000;  57.29670
2001-07-23T08:15:00;  8.4352800; 16.88390000; 135.25100
2001-07-23T08:15:00; 64.9339000; 16.46850000; 314.67500
2001-07-24T10:32:59; 27.8640000;-23.28150000; 233.44600
2001-07-24T10:32:59; 31.7073000;-23.11520000; 188.80500
2001-07-24T10:32:59; 38.0024000;-20.86590000; 752.39600
2001-07-24T10:32:59;-32.5543000; 11.98970000;  22.33770
2001-07-24T10:32:59;-28.7672000; 12.62990000;  21.48560
2001-07-24T10:32:59; 22.5411000; 16.79740000; 164.98100
2001-07-25T07:43:00; 39.0436000;-23.16970000; 157.11400
2001-07-25T07:43:00; 43.2810000;-23.09150000;  54.11500
2001-07-25T07:43:00; 51.5686000;-22.12140000; 148.73400
2001-07-25T07:43:00;-21.2675000; 12.52470000; 116.67100
2001-07-25T07:43:00; 34.0259000; 16.87990000; 122.16900
2001-07-26T09:35:00; 54.2278000;-26.12780000;  41.58920
2001-07-26T09:35:00; 52.8703000;-23.02850000; 297.06500
2001-07-26T09:35:00; 57.0271000;-23.53610000; 135.68100
2001-07-26T09:35:00; 60.1000000;-23.27180000;  64.73140
2001-07-26T09:35:00; 65.5208000;-22.19170000;  54.58580
2001-07-26T09:35:00; -3.1724400; 12.48590000; 190.51100
2001-07-26T09:35:00; -7.8159900; 13.22610000; 126.59500
2001-07-26T09:35:00; 47.7638000; 16.77410000; 103.51300
2001-07-28T07:39:59;-12.5682000;-24.97950000; 101.99200
2001-07-28T07:39:59; -7.8943500;-22.40970000;  91.28210
2001-07-28T07:39:59;-53.8880000;-18.57550000; 149.11600
2001-07-28T07:39:59; 22.6498000; 12.85340000;  80.45200
2001-07-28T07:39:59; 17.1104000; 13.34280000;  37.05920
2001-07-28T07:39:59; 18.6892000; 14.23670000;  33.70420
2001-08-05T08:57:00; 38.3683000;-20.01570000;1103.89000
2001-08-05T08:57:00; 16.8226000;-14.21250000;  39.12600
2001-08-05T08:57:00; 21.1015000;-13.05440000;  21.27520
2001-08-05T08:57:00; 10.4344000;-10.62370000;  73.22780
2001-08-05T08:57:00;-19.6226000; 17.10300000; 278.77200
2001-08-05T08:57:00; -3.0381800; 23.66420000;1049.14000
2001-08-06T07:52:00; 51.0441000;-19.99350000;1123.97000
2001-08-06T07:52:00; -7.6585200;-17.64530000; 107.43800
2001-08-06T07:52:00; 31.3805000;-13.86610000; 107.30100
2001-08-06T07:52:00; 34.3467000;-13.39010000; 203.36100
2001-08-06T07:52:00; 23.4758000;-10.36830000; 126.87000
2001-08-06T07:52:00;-70.8147000; -9.27981000; 145.90300
2001-08-06T07:52:00; 16.3589000;  4.04752000;  23.20450
2001-08-06T07:52:00; -4.2018900; 16.56410000; 313.02300
2001-08-06T07:52:00; -8.6548000; 17.93250000; 150.09900
2001-08-06T07:52:00; 13.4031000; 22.95770000; 472.34600
2001-08-06T07:52:00;  5.8111900; 24.87660000; 534.68800
2001-08-06T07:52:00;  9.7052700; 24.00740000;  17.47480
2001-08-07T07:27:00; 63.4400000;-19.75990000;1069.70000
2001-08-07T07:27:00;  2.7668200;-18.02340000;  18.02290
2001-08-07T07:27:00;  5.5250300;-17.53790000; 145.31700
2001-08-07T07:27:00;  1.2897300;-16.33050000;  35.54570
2001-08-07T07:27:00; 47.8966000;-13.34660000;  82.75300
2001-08-07T07:27:00; 36.6137000;-10.55250000; 108.67900
2001-08-07T07:27:00;-57.2720000; -9.18141000; 428.52400
2001-08-07T07:27:00;  9.8750500; 16.23150000; 142.22200
2001-08-07T07:27:00;  6.6538100; 17.22430000;  34.78640
2001-08-07T07:27:00;  4.2328700; 18.03750000; 107.85000
2001-08-07T07:27:00; 26.7967000; 22.69430000; 439.60400
2001-08-07T07:27:00; 18.1254000; 25.48360000; 460.64500
2001-08-07T07:27:00; 22.9672000; 23.99920000;  18.60300
2001-08-08T07:39:59; 18.4617000;-17.42140000; 233.50000
2001-08-08T07:39:59; 15.2789000;-17.82120000;  47.84520
2001-08-08T07:39:59; 14.4963000;-16.45110000;  23.59090
2001-08-08T07:39:59;-44.2898000; -9.60325000; 387.17000
2001-08-08T07:39:59;-62.2058000;  6.82897000; 159.71200
2001-08-08T07:39:59; 23.0001000; 16.36050000; 233.76700
2001-08-08T07:39:59; 17.4585000; 17.66650000; 226.78500
2001-08-08T07:39:59; 40.5262000; 22.74880000; 450.94600
2001-08-08T07:39:59; 30.8783000; 25.96310000; 506.18700
2001-08-09T09:09:59; 30.2556000;-17.43920000; 719.96400
2001-08-09T09:09:59;-30.0855000; -9.71422000; 450.37200
2001-08-09T09:09:59;-66.7441000; -8.30398000; 330.84700
2001-08-09T09:09:59;-48.2412000;  7.03017000;  87.91600
2001-08-09T09:09:59; 36.6586000; 16.48890000; 238.36900
2001-08-09T09:09:59; 31.3141000; 18.07690000; 108.28900
2001-08-09T09:09:59; 55.0076000; 22.49180000; 682.55400
2001-08-09T09:09:59; 49.0414000; 24.14650000;  47.58140
2001-08-09T09:09:59; 44.7871000; 24.64100000;  61.31470
2001-08-09T09:09:59; 43.3766000; 27.24650000; 153.69700
2001-08-10T09:54:00; 42.4923000;-17.21070000; 637.45300
2001-08-10T09:54:00;-17.6881000; -9.87440000; 382.71500
2001-08-10T09:54:00;-54.4743000; -8.48430000; 341.23500
2001-08-10T09:54:00;-59.6966000; -8.50788000;  44.34610
2001-08-10T09:54:00;-35.9724000;  7.20214000;  96.56580
2001-08-10T09:54:00; 49.7983000; 16.66240000; 128.27100
2001-08-10T09:54:00; 47.3353000; 17.34060000;  41.52990
2001-08-10T09:54:00; 43.6344000; 18.10490000; 105.55600
2001-08-10T09:54:00; 68.3983000; 22.39220000; 460.72700
2001-08-10T09:54:00; 56.8788000; 24.99450000;  17.30110
2001-08-10T09:54:00; 55.3031000; 27.49370000;  84.53940
2001-08-11T07:30:00; 55.7899000;-17.21280000; 383.24200
2001-08-11T07:30:00; -4.5601200;-10.03600000; 252.45500
2001-08-11T07:30:00;-41.1058000; -9.40651000;  35.96110
2001-08-11T07:30:00;-46.6792000; -8.73380000; 197.42900
2001-08-11T07:30:00;-41.7960000; -8.34024000;  62.43540
2001-08-11T07:30:00; -3.1009800; -3.66282000; 446.65000
2001-08-11T07:30:00;  0.1548270; -2.71188000; 107.89400
2001-08-11T07:30:00;-22.9023000;  7.18582000; 109.33700
2001-08-11T07:30:00; 61.9073000; 16.89140000; 384.63600
2001-08-11T07:30:00; 57.4735000; 18.27660000; 489.36000
2001-08-11T07:30:00; 68.5774000; 25.27070000; 156.96500
2001-08-11T07:30:00; 67.7078000; 27.57830000; 242.97800
2001-08-11T08:57:00; 56.9995000;-17.10910000; 275.50700
2001-08-11T08:57:00; -3.7627200; -9.98416000; 272.83100
2001-08-11T08:57:00;-40.3481000; -9.31081000;  44.96920
2001-08-11T08:57:00;-45.8076000; -8.46661000; 182.45100
2001-08-11T08:57:00;-41.0321000; -8.24636000;  69.40400
2001-08-11T08:57:00; -2.3190200; -3.47341000; 457.03400
2001-08-11T08:57:00;  1.0811600; -2.68692000; 119.16600
2001-08-11T08:57:00;-22.1704000;  7.21716000; 100.61100
2001-08-11T08:57:00; 62.3828000; 16.97200000; 308.94000
2001-08-11T08:57:00; 57.7461000; 18.05540000; 384.53700
2001-08-11T08:57:00; 69.9092000; 25.07630000; 107.19800
2001-08-11T08:57:00; 68.3528000; 27.62040000; 219.56500
2001-08-12T08:39:59; 69.7038000;-16.93410000;  79.09890
2001-08-12T08:39:59;  9.1265700; -9.84903000; 226.65500
2001-08-12T08:39:59;-29.8845000;-10.01630000;  80.46270
2001-08-12T08:39:59;-28.1579000; -8.79607000; 238.41300
2001-08-12T08:39:59;-33.6004000; -8.48407000; 204.11300
2001-08-12T08:39:59;  9.9446300; -3.20557000; 357.93400
2001-08-12T08:39:59; 13.4299000; -3.91438000;  98.74740
2001-08-12T08:39:59; 15.8078000; -2.57407000; 122.79300
2001-08-12T08:39:59; 74.6275000; 16.54070000;  49.42240
2001-08-12T08:39:59; 71.5109000; 17.35770000;  48.78180
2001-08-12T08:39:59; 69.9269000; 18.33310000;  48.71510
2001-08-13T07:30:00; 21.6257000; -9.68445000; 246.83900
2001-08-13T07:30:00; 10.9924000; -9.01095000;  14.76080
2001-08-13T07:30:00; 14.0034000; -8.28934000;  43.43660
2001-08-13T07:30:00;-21.1904000; -8.06763000;  73.71350
2001-08-13T07:30:00;-16.0973000; -8.19413000;  70.16500
2001-08-13T07:30:00; 22.6688000; -3.24382000; 459.35100
2001-08-13T07:30:00; 27.4553000; -3.47986000; 125.24500
2001-08-13T07:30:00; 30.4361000; -2.70977000;  92.96030
2001-08-13T07:30:00;  3.7303300;  7.16176000;  72.19790
2001-08-13T07:30:00;-56.5621000; 10.93610000; 430.15300
2001-08-14T07:45:00; 34.9886000; -9.74216000; 205.00800
2001-08-14T07:45:00; -2.8040100; -8.35694000;  49.39410
2001-08-14T07:45:00; 28.7484000; -8.07375000;  49.40810
2001-08-14T07:45:00; 36.9854000; -4.02586000;  65.31950
2001-08-14T07:45:00; 35.4294000; -3.60487000; 178.40900
2001-08-14T07:45:00; 41.1505000; -3.55110000;  10.99230
2001-08-14T07:45:00; 44.5207000; -3.35043000;  86.32850
2001-08-14T07:45:00; 36.6994000; -1.50771000;  26.35270
2001-08-14T07:45:00; 17.3356000;  6.92939000;  69.30710
2001-08-14T07:45:00;-43.7397000; 11.14290000; 189.37500
2001-08-15T09:04:59; 10.9653000; -8.26330000;  55.14470
2001-08-15T09:04:59; 48.6712000; -9.51131000; 223.40700
2001-08-15T09:04:59; 49.7758000; -3.45558000; 297.70200
2001-08-15T09:04:59; 59.1578000; -3.57294000; 127.74600
2001-08-15T09:04:59; 51.6394000; -1.75267000;  98.60340
2001-08-15T09:04:59; 31.5140000;  6.61329000;  95.17660
2001-08-15T09:04:59;-30.5194000; 11.46850000; 191.66500
2001-08-15T09:04:59;-70.4781000; 23.71880000; 255.99100
2001-08-16T07:25:00; 14.1358000;-25.48940000;  45.42360
2001-08-16T07:25:00; 24.4474000;-22.69710000;  27.94170
2001-08-16T07:25:00; 23.2042000; -8.48122000;  61.60130
2001-08-16T07:25:00; 60.6265000; -9.68294000; 301.39500
2001-08-16T07:25:00; 61.8777000; -3.20058000;  50.45800
2001-08-16T07:25:00; 71.9365000; -3.82638000;  92.76970
2001-08-16T07:25:00; 43.6934000;  6.86976000;  19.15560
2001-08-16T07:25:00;-18.3667000; 11.30310000; 213.14200
2001-08-16T07:25:00;-58.5502000; 23.77270000;  83.07030
2001-08-17T08:05:00; 29.0294000;-24.68380000;  78.53030
2001-08-17T08:05:00; 37.7233000;-22.62860000;  46.11030
2001-08-17T08:05:00; 74.7682000; -9.63803000; 191.94300
2001-08-17T08:05:00; -5.1801800; 11.03790000; 167.98200
2001-08-17T08:05:00;-45.1142000; 23.83450000; 113.39400
2001-08-18T08:30:00;-42.7663000;-12.24520000; 157.71100
2001-08-18T08:30:00; 50.1933000; -8.10408000;  45.44600
2001-08-18T08:30:00;  8.0007100; 10.57760000; 173.13200
2001-08-18T08:30:00;-58.3938000; 13.53300000; 651.74300
2001-08-18T08:30:00;-32.0170000; 24.27900000; 180.20000
2001-08-22T07:27:00; 60.3082000; 10.43800000; 301.10800
2001-08-22T07:27:00; -5.7077800; 13.99930000; 285.20000
2001-08-22T07:27:00;-11.7601000; 16.22020000; 121.77300
2001-08-22T07:27:00; -8.9832000; 15.96740000;  24.83850
2001-08-22T07:27:00; 34.6020000; 15.48310000;  40.88770
2001-08-22T07:27:00; 32.1547000; 16.73750000;  67.39920
2001-08-22T07:27:00; 18.3669000; 24.41270000; 148.79700
2001-08-22T07:27:00; 12.2873000; 26.54530000; 103.99600
2001-08-22T07:27:00;  7.7110500; 28.44290000;  15.01090
2001-08-22T07:27:00;  5.6373500; 29.13290000;  48.82440
2001-08-22T07:27:00;  3.7274500; 29.98330000;  20.09360
2001-08-23T08:05:00;-47.8833000;-28.19130000; 473.52600
2001-08-23T08:05:00;-69.7966000;-18.71390000; 786.67700
2001-08-23T08:05:00;-55.0571000;-16.56800000; 237.74000
2001-08-23T08:05:00;-62.4911000;-17.04120000; 147.17200
2001-08-23T08:05:00; 63.4655000; -6.84719000;  92.42400
2001-08-23T08:05:00;  7.7876900; 13.86100000; 297.71400
2001-08-23T08:05:00;  5.5624100; 14.20170000;  11.72100
2001-08-23T08:05:00; 73.7744000; 10.06760000; 251.47400
2001-08-23T08:05:00;  2.0851100; 16.40610000; 177.29300
2001-08-23T08:05:00; 31.4606000; 24.32650000; 169.15200
2001-08-23T08:05:00; 26.4765000; 26.89570000;  30.03890
2001-08-23T08:05:00; 18.6996000; 28.39400000;  41.89790
2001-08-26T07:39:59; -9.3081400;-28.31180000; 206.47100
2001-08-26T07:39:59;-31.5243000;-18.97220000;1196.13000
2001-08-26T07:39:59;-22.9114000;-17.77780000; 126.97100
2001-08-26T07:39:59; 54.3178000; -9.30420000; 167.03400
2001-08-26T07:39:59; 50.4857000; -8.12495000;  38.20430
2001-08-26T07:39:59; 46.2444000; 13.75390000; 148.42100
2001-08-26T07:39:59; 68.5965000; 24.38560000; 293.54100
2001-08-28T07:41:59; 16.5494000;-27.67980000; 457.98600
2001-08-28T07:41:59; -6.1822800;-18.84440000;1330.89000
2001-08-28T07:41:59;  0.3206760;-16.59720000;  85.84000
2001-08-28T07:41:59;-50.5541000; 21.80240000; 532.78900
2001-08-29T08:03:59; 30.0166000;-28.37380000; 247.69300
2001-08-29T08:03:59;  6.5339000;-19.50670000; 524.65500
2001-08-29T08:03:59;-50.8812000;-17.83890000; 211.04000
2001-08-29T08:03:59;-65.8749000; 11.33170000; 546.29300
2001-08-29T08:03:59;-72.2110000; 12.32980000; 183.19400
2001-08-29T08:03:59;-63.8704000; 15.49350000; 647.26700
2001-08-29T08:03:59;-37.9663000; 21.73470000; 268.19300
2001-08-30T07:41:59; 42.7893000;-28.64080000; 272.18300
2001-08-30T07:41:59; 18.7984000;-19.84850000; 585.94000
2001-08-30T07:41:59;-31.7800000;-17.68850000; 225.34000
2001-08-30T07:41:59;-37.2950000;-17.76440000; 348.26900
2001-08-30T07:41:59;-52.8317000; 11.31780000; 636.12000
2001-08-30T07:41:59;-59.0485000; 12.24460000; 422.56100
2001-08-30T07:41:59;-50.2521000; 15.47820000; 207.78800
2001-08-30T07:41:59;-53.6642000; 16.25420000;  50.57840
2001-08-30T07:41:59;-25.2968000; 21.74330000; 277.40000
2001-09-01T07:47:00; 44.4066000;-20.03310000; 732.96600
2001-09-01T07:47:00;-10.9038000;-18.32980000;  87.46180
2001-09-01T07:47:00; -4.3397400;-17.02820000; 101.61700
2001-09-01T07:47:00;-25.3626000; 10.82020000; 417.82200
2001-09-01T07:47:00;-32.7073000; 12.23570000; 314.34400
2001-09-01T07:47:00;-35.1259000; 11.91480000;  22.58200
2001-09-01T07:47:00;-24.3261000; 15.67440000; 306.45000
2001-09-01T07:47:00;-27.6120000; 16.27910000; 139.27800
2001-09-01T07:47:00;-33.0510000; 16.57080000;  45.77980
2001-09-01T07:47:00;  0.4953580; 21.62510000; 284.54100
2001-09-02T07:36:00;  1.7737200;-17.83070000;  73.92210
2001-09-02T07:36:00; 56.8603000;-20.60410000; 227.96400
2001-09-02T07:36:00;  9.3458500;-16.91550000;  97.39170
2001-09-02T07:36:00; 62.6253000;-16.57290000; 100.99500
2001-09-02T07:36:00;-11.8143000; 11.20810000; 421.14400
2001-09-02T07:36:00;-15.6660000; 10.94140000; 105.42300
2001-09-02T07:36:00;-19.7692000; 13.10090000; 316.05900
2001-09-02T07:36:00;-11.5711000; 16.00480000; 310.41300
2001-09-02T07:36:00;-14.5625000; 16.54490000; 120.48600
2001-09-02T07:36:00;-19.1127000; 16.85250000;  12.33940
2001-09-02T07:36:00; 13.5080000; 21.76070000; 284.68700
2001-09-03T07:52:59; 14.8309000;-17.73370000;  40.84660
2001-09-03T07:52:59; 70.9384000;-20.73190000; 893.56600
2001-09-03T07:52:59; 23.1080000;-17.08150000;  82.85400
2001-09-03T07:52:59;-59.5744000; -8.16868000;  94.54680
2001-09-03T07:52:59;  0.0000000;  8.60435000;  13.82380
2001-09-03T07:52:59;  1.0937500; 10.90670000; 617.85200
2001-09-03T07:52:59; -6.6203500; 12.70820000; 117.64900
2001-09-03T07:52:59;  1.4377500; 16.15610000; 359.18600
2001-09-03T07:52:59; -1.2800100; 16.46730000; 124.90900
2001-09-03T07:52:59; 26.7029000; 21.54790000; 248.76200
2001-09-04T07:36:59; 63.5937000;-20.47310000; 595.56900
