ano,mes,dia,time,latitude,area
2002,6,15,500,20,180
2002,6,15,500,-24,0
2002,6,15,500,0,10
2002,6,15,500,-16,30
2002,6,16,500,-21,270
2002,6,16,500,-18,10
2002,6,16,500,13,20
2002,6,16,500,-5,0
2002,6,16,500,18,60
2002,6,16,500,20,190
2002,6,16,500,0,30
2002,6,16,500,-15,20
2002,6,16,500,13,70
2002,6,17,500,-22,330
2002,6,17,500,-18,10
2002,6,17,500,10,10
2002,6,17,500,18,30
2002,6,17,500,20,190
2002,6,17,500,-2,0
2002,6,17,500,-15,20
2002,6,17,500,13,120
2002,6,18,500,-21,250
2002,6,18,500,-17,30
2002,6,18,500,10,10
2002,6,18,500,16,50
2002,6,18,500,20,190
2002,6,18,500,-1,0
2002,6,18,500,-15,60
2002,6,18,500,12,160
2002,6,18,500,-8,30
2002,6,18,500,12,30
2002,6,18,500,-11,140
2002,6,19,500,-22,220
2002,6,19,500,-18,20
2002,6,19,500,18,10
2002,6,19,500,20,200
2002,6,19,500,-16,40
2002,6,19,500,12,130
2002,6,19,500,-7,20
2002,6,19,500,13,40
2002,6,19,500,-10,380
2002,6,20,500,-17,10
2002,6,20,500,18,10
2002,6,20,500,21,170
2002,6,20,500,-15,20
2002,6,20,500,13,150
2002,6,20,500,-7,0
2002,6,20,500,14,20
2002,6,20,500,-9,480
2002,6,20,500,-19,10
2002,6,21,500,21,190
2002,6,21,500,-16,10
2002,6,21,500,13,170
2002,6,21,500,-7,20
2002,6,21,500,14,10
2002,6,21,500,-8,530
2002,6,21,500,-18,10
2002,6,22,500,21,160
2002,6,22,500,13,170
2002,6,22,500,-9,470
2002,6,22,500,-12,20
2002,6,22,500,-12,50
2002,6,23,500,21,150
2002,6,23,500,13,170
2002,6,23,500,-9,510
2002,6,23,500,-12,20
2002,6,23,500,-12,70
2002,6,23,500,19,10
2002,6,23,500,4,20
2002,6,23,500,-18,10
2002,6,24,500,20,120
2002,6,24,500,14,140
2002,6,24,500,-10,530
2002,6,24,500,-13,20
2002,6,24,500,-12,100
2002,6,24,500,19,10
2002,6,24,500,4,10
2002,6,24,500,-17,0
2002,6,24,500,-27,30
2002,6,25,500,20,100
2002,6,25,500,11,100
2002,6,25,500,-11,540
2002,6,25,500,-12,120
2002,6,25,500,21,0
2002,6,25,500,4,10
2002,6,25,500,-27,30
2002,6,25,500,-15,50
2002,6,26,500,20,70
2002,6,26,500,12,80
2002,6,26,500,-12,540
2002,6,26,500,-11,60
2002,6,26,500,-26,40
2002,6,26,500,-15,70
2002,6,27,500,12,110
2002,6,27,500,-12,520
2002,6,27,500,-11,80
2002,6,27,500,-28,30
2002,6,27,500,-15,70
2002,6,27,500,-19,10
2002,6,28,500,13,70
2002,6,28,500,-10,460
2002,6,28,500,-11,50
2002,6,28,500,-26,30
2002,6,28,500,-16,100
2002,6,28,500,-19,20
2002,6,29,500,13,60
2002,6,29,500,-10,410
2002,6,29,500,-11,50
2002,6,29,500,-16,80
2002,6,29,500,-19,40
2002,6,29,500,15,40
2002,6,29,500,-17,270
2002,6,30,500,-10,340
2002,6,30,500,-10,40
2002,6,30,500,14,40
2002,6,30,500,-15,60
2002,6,30,500,-19,100
2002,6,30,500,14,40
2002,6,30,500,-18,450
2002,7,1,500,-10,20
2002,7,1,500,14,100
2002,7,1,500,-16,50
2002,7,1,500,-19,130
2002,7,1,500,15,100
2002,7,1,500,-18,600
2002,7,2,500,-12,50
2002,7,2,500,-15,40
2002,7,2,500,-18,400
2002,7,2,500,-18,510
2002,7,2,500,1,10
2002,7,3,500,-13,100
2002,7,3,500,-16,50
2002,7,3,500,-18,610
2002,7,3,500,-18,390
2002,7,3,500,0,10
2002,7,3,500,-29,10
2002,7,3,500,-20,10
2002,7,3,500,-23,10
2002,7,3,500,-34,10
2002,7,4,500,-17,60
2002,7,4,500,-18,520
2002,7,4,500,-17,450
2002,7,4,500,0,0
2002,7,4,500,-29,40
2002,7,4,500,-20,40
2002,7,4,500,-23,20
2002,7,4,500,-33,90
2002,7,4,500,-18,50
2002,7,5,500,-17,50
2002,7,5,500,-18,150
2002,7,5,500,-18,420
2002,7,5,500,-29,70
2002,7,5,500,-20,30
2002,7,5,500,-22,30
2002,7,5,500,-33,190
2002,7,5,500,-19,80
2002,7,5,500,24,30
2002,7,6,500,-17,40
2002,7,6,500,-17,390
2002,7,6,500,-29,90
2002,7,6,500,-20,20
2002,7,6,500,-24,10
2002,7,6,500,-34,190
2002,7,6,500,-22,70
2002,7,6,500,24,20
2002,7,7,500,-17,10
2002,7,7,500,-19,330
2002,7,7,500,-29,80
2002,7,7,500,-19,20
2002,7,7,500,-24,20
2002,7,7,500,-34,150
2002,7,7,500,-21,60
2002,7,7,500,-15,20
2002,7,8,500,-19,280
2002,7,8,500,-29,80
2002,7,8,500,-19,0
2002,7,8,500,-22,10
2002,7,8,500,-34,90
2002,7,8,500,-20,30
2002,7,8,500,-17,20
2002,7,8,500,-16,20
2002,7,9,500,-18,280
2002,7,9,500,-28,60
2002,7,9,500,-18,0
2002,7,9,500,-22,10
2002,7,9,500,-34,70
2002,7,9,500,-20,30
2002,7,9,500,-16,10
2002,7,9,500,-15,40
2002,7,9,500,18,280
2002,7,10,500,-19,240
2002,7,10,500,-28,30
2002,7,10,500,-18,0
2002,7,10,500,-22,10
2002,7,10,500,-35,20
2002,7,10,500,-20,30
2002,7,10,500,-16,10
2002,7,10,500,-14,40
2002,7,10,500,19,460
2002,7,11,500,-19,210
2002,7,11,500,-20,30
2002,7,11,500,-16,20
2002,7,11,500,-14,50
2002,7,11,500,19,540
2002,7,11,500,10,10
2002,7,12,500,-20,20
2002,7,12,500,-16,0
2002,7,12,500,-14,30
2002,7,12,500,19,690
2002,7,12,500,10,10
2002,7,13,500,-20,20
2002,7,13,500,-14,50
2002,7,13,500,19,730
2002,7,13,500,10,10
2002,7,13,500,-20,10
2002,7,13,500,8,20
2002,7,14,500,-20,20
2002,7,14,500,-16,10
2002,7,14,500,-14,20
2002,7,14,500,19,780
2002,7,14,500,10,0
2002,7,14,500,8,10
2002,7,14,500,-20,10
2002,7,15,500,-19,20
2002,7,15,500,-16,20
2002,7,15,500,-13,20
2002,7,15,500,18,930
2002,7,15,500,9,10
2002,7,15,500,8,20
2002,7,15,500,-20,10
2002,7,15,500,-9,20
2002,7,15,500,-7,90
2002,7,16,500,-18,30
2002,7,16,500,-17,30
2002,7,16,500,19,1350
2002,7,16,500,12,0
2002,7,16,500,-19,0
2002,7,16,500,9,10
2002,7,16,500,-8,20
2002,7,16,500,-7,460
2002,7,16,500,16,180
2002,7,17,500,-15,140
2002,7,17,500,-12,20
2002,7,17,500,19,1280
2002,7,17,500,-10,30
2002,7,17,500,-9,670
2002,7,17,500,13,190
2002,7,18,500,18,1060
2002,7,18,500,-8,70
2002,7,18,500,-7,860
2002,7,18,500,14,160
2002,7,19,500,17,960
2002,7,19,500,-8,50
2002,7,19,500,-6,880
2002,7,19,500,15,160
2002,7,20,500,18,460
2002,7,20,500,-8,40
2002,7,20,500,-7,980
2002,7,20,500,15,170
2002,7,21,500,18,330
2002,7,21,500,-8,60
2002,7,21,500,-6,1070
2002,7,21,500,16,120
2002,7,21,500,17,60
2002,7,22,500,20,230
2002,7,22,500,-9,80
2002,7,22,500,-7,970
2002,7,22,500,13,190
2002,7,22,500,17,70
2002,7,22,500,-12,330
2002,7,22,500,-22,10
2002,7,22,500,16,10
2002,7,22,500,-18,10
2002,7,23,500,-9,80
2002,7,23,500,-7,910
2002,7,23,500,15,180
2002,7,23,500,16,80
2002,7,23,500,-15,940
2002,7,23,500,-22,10
2002,7,23,500,17,20
2002,7,23,500,-19,10
2002,7,23,500,12,20
2002,7,23,500,-19,140
2002,7,24,500,-9,70
2002,7,24,500,-7,820
2002,7,24,500,14,150
2002,7,24,500,17,60
2002,7,24,500,-15,940
2002,7,24,500,-20,20
2002,7,24,500,17,10
2002,7,24,500,-20,30
2002,7,24,500,12,80
2002,7,24,500,-20,120
2002,7,24,500,4,20
2002,7,24,500,14,10
2002,7,25,500,-9,50
2002,7,25,500,-7,590
2002,7,25,500,14,170
2002,7,25,500,16,40
2002,7,25,500,-16,850
2002,7,25,500,-19,10
2002,7,25,500,16,10
2002,7,25,500,-20,30
2002,7,25,500,12,140
2002,7,25,500,-21,180
2002,7,25,500,4,30
2002,7,25,500,15,10
2002,7,25,500,7,20
2002,7,26,500,-7,500
2002,7,26,500,15,170
2002,7,26,500,16,20
2002,7,26,500,-16,940
2002,7,26,500,-19,30
2002,7,26,500,12,160
2002,7,26,500,-21,430
2002,7,26,500,5,170
2002,7,26,500,7,30
2002,7,26,500,18,30
2002,7,26,500,-6,220
2002,7,26,500,-7,10
2002,7,27,500,-8,320
2002,7,27,500,13,120
2002,7,27,500,17,20
2002,7,27,500,-15,900
2002,7,27,500,-21,20
2002,7,27,500,12,160
2002,7,27,500,-22,590
2002,7,27,500,5,160
2002,7,27,500,9,30
2002,7,27,500,20,50
2002,7,27,500,-5,30
2002,7,27,500,-7,90
2002,7,27,500,-17,90
2002,7,28,500,13,90
2002,7,28,500,18,20
2002,7,28,500,-15,920
2002,7,28,500,-19,10
2002,7,28,500,12,160
2002,7,28,500,-21,530
2002,7,28,500,5,110
2002,7,28,500,21,100
2002,7,28,500,-7,290
2002,7,28,500,-16,100
2002,7,28,500,9,30
2002,7,28,500,-17,10
2002,7,28,500,-21,40
2002,7,29,500,18,20
2002,7,29,500,-15,890
2002,7,29,500,12,190
2002,7,29,500,-21,580
2002,7,29,500,6,30
2002,7,29,500,20,60
2002,7,29,500,-7,570
2002,7,29,500,-17,60
2002,7,29,500,9,10
2002,7,29,500,-17,20
2002,7,29,500,-22,50
2002,7,29,500,14,80
2002,7,30,500,-14,620
2002,7,30,500,-22,0
2002,7,30,500,12,100
2002,7,30,500,-20,380
2002,7,30,500,21,40
2002,7,30,500,-8,540
2002,7,30,500,-16,90
2002,7,30,500,-17,20
2002,7,30,500,-22,30
2002,7,30,500,14,40
2002,7,31,500,-15,570
2002,7,31,500,12,90
2002,7,31,500,-21,620
2002,7,31,500,19,20
2002,7,31,500,-8,730
2002,7,31,500,-17,70
2002,7,31,500,-22,20
2002,7,31,500,14,80
2002,7,31,500,4,30
2002,8,1,500,-15,430
2002,8,1,500,13,30
2002,8,1,500,-21,780
2002,8,1,500,-8,680
2002,8,1,500,-16,80
2002,8,1,500,-22,10
2002,8,1,500,14,60
2002,8,1,500,5,30
2002,8,1,500,-8,50
2002,8,1,500,-5,20
2002,8,2,500,-15,480
2002,8,2,500,-21,780
2002,8,2,500,21,20
2002,8,2,500,-8,570
2002,8,2,500,-16,90
2002,8,2,500,-22,10
2002,8,2,500,15,70
2002,8,2,500,5,10
2002,8,2,500,-8,100
2002,8,2,500,-7,10
2002,8,2,500,14,70
2002,8,3,500,-16,330
2002,8,3,500,-24,280
2002,8,3,500,-8,470
2002,8,3,500,-16,80
2002,8,3,500,14,50
2002,8,3,500,-8,150
2002,8,3,500,-6,20
2002,8,3,500,15,90
2002,8,3,500,-28,30
2002,8,3,500,8,180
2002,8,4,500,-8,420
2002,8,4,500,-15,90
2002,8,4,500,13,40
2002,8,4,500,-8,380
2002,8,4,500,-7,30
2002,8,4,500,15,120
2002,8,4,500,-28,40
2002,8,4,500,8,190
2002,8,5,500,-16,60
2002,8,5,500,14,30
2002,8,5,500,-7,370
2002,8,5,500,-6,20
2002,8,5,500,15,80
2002,8,5,500,-27,20
2002,8,5,500,7,190
2002,8,5,500,-5,10
2002,8,6,500,-14,60
2002,8,6,500,14,20
2002,8,6,500,-7,340
2002,8,6,500,-6,40
2002,8,6,500,13,60
2002,8,6,500,8,280
2002,8,6,500,15,110
2002,8,7,500,-16,60
2002,8,7,500,12,20
2002,8,7,500,-8,270
2002,8,7,500,-6,50
2002,8,7,500,13,40
2002,8,7,500,9,310
2002,8,7,500,17,200
2002,8,7,500,-20,20
2002,8,8,500,-15,70
2002,8,8,500,13,10
2002,8,8,500,-8,150
2002,8,8,500,-6,50
2002,8,8,500,13,20
2002,8,8,500,8,340
2002,8,8,500,18,220
2002,8,8,500,-20,20
2002,8,8,500,-10,0
2002,8,9,500,-7,90
2002,8,9,500,14,30
2002,8,9,500,8,360
2002,8,9,500,17,250
2002,8,9,500,-20,20
2002,8,9,500,-9,10
2002,8,9,500,14,10
2002,8,10,500,-6,80
2002,8,10,500,15,30
2002,8,10,500,8,290
2002,8,10,500,17,220
2002,8,10,500,-9,10
2002,8,10,500,13,80
2002,8,10,500,9,70
2002,8,10,500,-7,90
2002,8,11,500,-5,110
2002,8,11,500,7,150
2002,8,11,500,17,160
2002,8,11,500,13,50
2002,8,11,500,9,150
2002,8,11,500,-8,150
2002,8,11,500,-8,450
2002,8,11,500,5,10
2002,8,11,500,11,40
2002,8,11,500,-18,10
2002,8,12,500,-6,120
2002,8,12,500,8,120
2002,8,12,500,16,130
2002,8,12,500,15,30
2002,8,12,500,10,90
2002,8,12,500,-7,100
2002,8,12,500,-7,1170
2002,8,12,500,8,10
2002,8,12,500,11,30
2002,8,12,500,-18,40
2002,8,12,500,16,10
2002,8,12,500,24,10
2002,8,12,500,-9,10
2002,8,12,500,12,60
2002,8,13,500,-7,60
2002,8,13,500,9,80
2002,8,13,500,18,180
2002,8,13,500,14,70
2002,8,13,500,11,110
2002,8,13,500,-7,110
2002,8,13,500,-7,1210
2002,8,13,500,10,20
2002,8,13,500,-18,160
2002,8,13,500,-10,40
2002,8,13,500,12,60
2002,8,13,500,-18,10
2002,8,14,500,8,110
2002,8,14,500,18,110
2002,8,14,500,-7,0
2002,8,14,500,13,140
2002,8,14,500,11,210
2002,8,14,500,-8,70
2002,8,14,500,-8,1520
2002,8,14,500,-17,210
2002,8,14,500,-12,40
2002,8,14,500,12,40
2002,8,14,500,-17,0
2002,8,14,500,-13,30
2002,8,14,500,-20,20
2002,8,14,500,16,120
2002,8,15,500,6,80
2002,8,15,500,17,140
2002,8,15,500,14,130
2002,8,15,500,12,290
2002,8,15,500,-7,60
2002,8,15,500,-7,1400
2002,8,15,500,-18,310
2002,8,15,500,-11,30
2002,8,15,500,12,40
2002,8,15,500,-13,60
2002,8,15,500,-19,120
2002,8,15,500,16,160
2002,8,16,500,6,80
2002,8,16,500,17,100
2002,8,16,500,14,90
2002,8,16,500,12,200
2002,8,16,500,-7,50
2002,8,16,500,-7,1750
2002,8,16,500,-18,120
2002,8,16,500,12,20
2002,8,16,500,-13,60
2002,8,16,500,-19,140
2002,8,16,500,16,170
2002,8,16,500,17,50
2002,8,17,500,18,70
2002,8,17,500,13,50
2002,8,17,500,12,160
2002,8,17,500,-8,40
2002,8,17,500,-7,1950
2002,8,17,500,12,20
2002,8,17,500,-14,60
2002,8,17,500,-21,150
2002,8,17,500,16,140
2002,8,17,500,17,20
2002,8,17,500,21,20
2002,8,17,500,-18,50
2002,8,18,500,18,80
2002,8,18,500,14,60
2002,8,18,500,12,80
2002,8,18,500,-8,20
2002,8,18,500,-8,1960
2002,8,18,500,12,20
2002,8,18,500,-22,310
2002,8,18,500,16,110
2002,8,18,500,18,10
2002,8,18,500,20,10
2002,8,18,500,-18,80
2002,8,18,500,-16,110
2002,8,19,500,17,60
2002,8,19,500,14,60
2002,8,19,500,10,90
2002,8,19,500,-8,30
2002,8,19,500,-8,1990
2002,8,19,500,12,20
2002,8,19,500,-22,430
2002,8,19,500,16,130
2002,8,19,500,-18,50
2002,8,19,500,-16,100
2002,8,19,500,-11,460
2002,8,20,500,15,40
2002,8,20,500,10,80
2002,8,20,500,-8,1850
2002,8,20,500,13,10
2002,8,20,500,-22,230
2002,8,20,500,16,120
2002,8,20,500,-17,30
2002,8,20,500,-17,100
2002,8,20,500,-11,480
2002,8,21,500,15,40
2002,8,21,500,11,90
2002,8,21,500,-8,1650
2002,8,21,500,10,0
2002,8,21,500,13,10
2002,8,21,500,-22,170
2002,8,21,500,15,70
2002,8,21,500,-18,50
2002,8,21,500,-16,110
2002,8,21,500,-11,520
2002,8,22,500,10,70
2002,8,22,500,-7,1420
2002,8,22,500,-21,140
2002,8,22,500,15,20
2002,8,22,500,-18,100
2002,8,22,500,-17,80
2002,8,22,500,-10,550
2002,8,22,500,-21,20
2002,8,22,500,-7,170
2002,8,23,500,11,70
2002,8,23,500,-8,830
2002,8,23,500,-21,160
2002,8,23,500,14,30
2002,8,23,500,-19,170
2002,8,23,500,-15,90
2002,8,23,500,-9,520
2002,8,23,500,-23,10
2002,8,23,500,-7,450
2002,8,23,500,-22,40
2002,8,24,500,8,120
2002,8,24,500,-22,110
2002,8,24,500,-18,170
2002,8,24,500,-16,70
2002,8,24,500,-9,500
2002,8,24,500,-26,10
2002,8,24,500,-7,330
2002,8,24,500,-22,120
2002,8,24,500,-16,10
2002,8,25,500,14,60
2002,8,25,500,-17,120
2002,8,25,500,-16,70
2002,8,25,500,-8,520
2002,8,25,500,-7,410
2002,8,25,500,-23,200
2002,8,25,500,-16,0
2002,8,26,500,12,80
2002,8,26,500,-19,90
2002,8,26,500,-17,50
2002,8,26,500,-9,500
2002,8,26,500,-8,390
2002,8,26,500,-23,200
2002,8,26,500,-3,10
2002,8,27,500,-18,100
2002,8,27,500,-17,40
2002,8,27,500,-8,380
2002,8,27,500,-8,420
2002,8,27,500,-22,90
2002,8,27,500,-4,20
2002,8,27,500,6,10
2002,8,27,500,-19,10
2002,8,28,500,-18,70
2002,8,28,500,-17,60
2002,8,28,500,-8,450
2002,8,28,500,-8,450
2002,8,28,500,-4,20
2002,8,28,500,-19,20
2002,8,29,500,-17,30
2002,8,29,500,-8,310
2002,8,29,500,-8,250
2002,8,29,500,-4,50
2002,8,29,500,-19,40
2002,8,29,500,-16,10
2002,8,29,500,-17,40
2002,8,29,500,7,180
2002,8,30,500,-8,280
2002,8,30,500,-8,230
2002,8,30,500,-4,70
2002,8,30,500,-19,30
2002,8,30,500,-17,160
2002,8,30,500,7,450
2002,8,30,500,-14,80
2002,8,31,500,-8,180
2002,8,31,500,-8,300
2002,8,31,500,-4,60
2002,8,31,500,-17,200
2002,8,31,500,7,810
2002,8,31,500,-14,140
2002,8,31,500,13,20
2002,8,31,500,-10,30
2002,9,1,500,-8,190
2002,9,1,500,-6,50
2002,9,1,500,-18,170
2002,9,1,500,8,730
2002,9,1,500,-15,140
2002,9,1,500,10,30
2002,9,1,500,-12,30
2002,9,1,500,-3,40
2002,9,1,500,-20,130
2002,9,1,500,3,50
2002,9,2,500,-8,180
2002,9,2,500,-6,30
2002,9,2,500,-18,160
2002,9,2,500,8,840
2002,9,2,500,-15,170
2002,9,2,500,13,110
2002,9,2,500,-9,30
2002,9,2,500,-4,70
2002,9,2,500,-19,210
2002,9,2,500,2,40
2002,9,2,500,9,50
2002,9,3,500,-8,60
2002,9,3,500,-5,90
2002,9,3,500,-18,140
2002,9,3,500,8,750
2002,9,3,500,-14,120
2002,9,3,500,12,70
2002,9,3,500,-10,40
2002,9,3,500,-5,80
2002,9,3,500,-15,160
2002,9,3,500,-3,70
2002,9,3,500,8,40
2002,9,3,500,15,130
2002,9,4,500,-4,40
2002,9,4,500,-18,130
2002,9,4,500,8,550
2002,9,4,500,-16,160
2002,9,4,500,13,80
2002,9,4,500,-10,20
2002,9,4,500,-4,40
2002,9,4,500,-20,190
2002,9,4,500,2,40
2002,9,4,500,8,20
2002,9,4,500,14,110
2002,9,5,500,-19,120
2002,9,5,500,8,500
2002,9,5,500,-16,220
2002,9,5,500,12,110
2002,9,5,500,-10,10
2002,9,5,500,-5,30
2002,9,5,500,-20,130
2002,9,5,500,2,10
2002,9,5,500,8,10
2002,9,5,500,15,120
2002,9,6,500,-19,110
2002,9,6,500,8,360
2002,9,6,500,-16,160
2002,9,6,500,12,50
2002,9,6,500,-5,30
2002,9,6,500,-19,130
2002,9,6,500,2,10
2002,9,6,500,15,140
2002,9,7,500,-19,110
2002,9,7,500,7,210
2002,9,7,500,-16,70
2002,9,7,500,12,40
2002,9,7,500,-3,20
2002,9,7,500,-19,90
2002,9,7,500,3,20
2002,9,7,500,15,180
2002,9,7,500,11,30
2002,9,7,500,-6,290
2002,9,8,500,-18,110
2002,9,8,500,8,160
2002,9,8,500,-16,80
2002,9,8,500,13,30
2002,9,8,500,-3,0
2002,9,8,500,-19,50
2002,9,8,500,4,40
2002,9,8,500,16,200
2002,9,8,500,10,30
2002,9,8,500,-7,850
2002,9,8,500,28,10
2002,9,8,500,11,60
2002,9,9,500,-18,80
2002,9,9,500,8,120
2002,9,9,500,-14,30
2002,9,9,500,-19,40
2002,9,9,500,5,30
2002,9,9,500,15,240
2002,9,9,500,10,10
2002,9,9,500,-8,1270
2002,9,9,500,27,20
2002,9,9,500,11,80
2002,9,10,500,7,110
2002,9,10,500,-14,30
2002,9,10,500,-19,40
2002,9,10,500,5,10
2002,9,10,500,15,590
2002,9,10,500,10,20
2002,9,10,500,-8,1520
2002,9,10,500,11,150
2002,9,10,500,-23,20
2002,9,10,500,-8,30
2002,9,10,500,20,50
2002,9,11,500,-19,30
2002,9,11,500,2,10
2002,9,11,500,15,490
2002,9,11,500,-9,1370
2002,9,11,500,11,170
2002,9,11,500,-24,10
2002,9,11,500,-8,60
2002,9,11,500,20,100
2002,9,12,500,-16,30
2002,9,12,500,16,330
2002,9,12,500,9,0
2002,9,12,500,-8,1180
2002,9,12,500,11,190
2002,9,12,500,-24,0
2002,9,12,500,-8,60
2002,9,12,500,19,30
2002,9,12,500,11,10
2002,9,12,500,0,10
2002,9,12,500,30,10
2002,9,13,500,8,10
2002,9,13,500,16,290
2002,9,13,500,9,0
2002,9,13,500,-8,1180
2002,9,13,500,11,190
2002,9,13,500,-8,40
2002,9,13,500,19,20
2002,9,13,500,11,20
2002,9,13,500,0,10
2002,9,14,500,8,30
2002,9,14,500,16,200
2002,9,14,500,-7,670
2002,9,14,500,11,190
2002,9,14,500,-8,30
2002,9,14,500,19,40
2002,9,14,500,11,20
2002,9,14,500,-12,470
2002,9,14,500,-3,120
2002,9,15,500,16,100
2002,9,15,500,-7,670
2002,9,15,500,11,100
2002,9,15,500,19,20
2002,9,15,500,-12,300
2002,9,15,500,-3,120
2002,9,15,500,15,20
2002,9,15,500,-9,130
2002,9,16,500,-7,710
2002,9,16,500,11,80
2002,9,16,500,19,30
2002,9,16,500,-12,190
2002,9,16,500,-3,140
2002,9,16,500,15,20
2002,9,16,500,-9,170
2002,9,16,500,14,10
2002,9,16,500,-14,40
2002,9,16,500,-19,40
2002,9,16,500,-14,50
2002,9,16,500,-19,50
2002,9,17,500,-8,560
2002,9,17,500,11,90
2002,9,17,500,17,30
2002,9,17,500,-11,130
2002,9,17,500,-3,210
2002,9,17,500,15,30
2002,9,17,500,-10,150
2002,9,17,500,13,10
2002,9,17,500,-14,90
2002,9,17,500,-19,40
2002,9,17,500,-14,60
2002,9,17,500,-18,60
2002,9,17,500,-16,20
2002,9,18,500,-9,560
2002,9,18,500,11,30
2002,9,18,500,19,20
2002,9,18,500,-11,100
2002,9,18,500,-3,250
2002,9,18,500,15,40
2002,9,18,500,-9,180
2002,9,18,500,-14,220
2002,9,18,500,-18,20
2002,9,18,500,-13,50
2002,9,18,500,-17,60
2002,9,18,500,-16,20
2002,9,18,500,3,10
2002,9,18,500,-8,10
2002,9,19,500,-8,350
2002,9,19,500,12,10
2002,9,19,500,-12,120
2002,9,19,500,-3,160
2002,9,19,500,15,50
2002,9,19,500,-10,200
2002,9,19,500,-14,380
2002,9,19,500,-19,20
2002,9,19,500,-13,40
2002,9,19,500,-17,40
2002,9,19,500,-14,40
2002,9,19,500,3,10
2002,9,19,500,-8,20
2002,9,19,500,-23,60
2002,9,20,500,-7,210
2002,9,20,500,12,20
2002,9,20,500,-11,110
2002,9,20,500,-4,170
2002,9,20,500,14,40
2002,9,20,500,-10,180
2002,9,20,500,-14,500
2002,9,20,500,-18,20
2002,9,20,500,-13,50
2002,9,20,500,-18,70
2002,9,20,500,-14,90
2002,9,20,500,-9,20
2002,9,20,500,-24,180
2002,9,20,500,-14,50
2002,9,20,500,11,20
2002,9,21,500,-14,20
2002,9,21,500,-4,160
2002,9,21,500,15,40
2002,9,21,500,-9,170
2002,9,21,500,-14,670
2002,9,21,500,-19,10
2002,9,21,500,-13,50
2002,9,21,500,-18,60
2002,9,21,500,-15,60
2002,9,21,500,-9,20
2002,9,21,500,-23,100
2002,9,21,500,-14,130
2002,9,21,500,10,10
2002,9,22,500,-4,150
2002,9,22,500,-9,160
2002,9,22,500,-14,650
2002,9,22,500,-12,40
2002,9,22,500,-18,40
2002,9,22,500,-13,40
2002,9,22,500,-9,20
2002,9,22,500,-23,80
2002,9,22,500,-13,190
2002,9,22,500,25,10
2002,9,22,500,6,20
2002,9,22,500,-7,30
2002,9,22,500,18,70
2002,9,23,500,-5,80
2002,9,23,500,-10,180
2002,9,23,500,-14,720
2002,9,23,500,-13,30
2002,9,23,500,-17,30
2002,9,23,500,-16,30
2002,9,23,500,-9,10
2002,9,23,500,-22,10
2002,9,23,500,-13,170
2002,9,23,500,26,10
2002,9,23,500,6,20
2002,9,23,500,-6,10
2002,9,23,500,19,230
2002,9,23,500,-25,70
2002,9,24,500,-8,160
2002,9,24,500,-13,430
2002,9,24,500,-12,20
2002,9,24,500,-16,20
2002,9,24,500,-17,20
2002,9,24,500,-7,20
2002,9,24,500,-22,10
2002,9,24,500,-13,190
2002,9,24,500,26,20
2002,9,24,500,6,40
2002,9,24,500,-6,10
2002,9,24,500,19,390
2002,9,24,500,-25,50
2002,9,24,500,11,50
2002,9,25,500,-9,190
2002,9,25,500,-13,420
2002,9,25,500,-12,20
2002,9,25,500,-18,30
2002,9,25,500,-16,20
2002,9,25,500,-7,20
2002,9,25,500,-14,210
2002,9,25,500,26,30
2002,9,25,500,6,120
2002,9,25,500,-6,10
2002,9,25,500,19,400
2002,9,25,500,-26,50
2002,9,25,500,10,150
2002,9,26,500,-8,170
2002,9,26,500,-17,40
2002,9,26,500,-7,20
2002,9,26,500,-13,270
2002,9,26,500,27,30
2002,9,26,500,6,240
2002,9,26,500,20,260
2002,9,26,500,-26,30
2002,9,26,500,11,210
2002,9,27,500,-8,120
2002,9,27,500,-18,70
2002,9,27,500,-8,30
2002,9,27,500,-13,190
2002,9,27,500,27,10
2002,9,27,500,6,150
2002,9,27,500,-6,0
2002,9,27,500,19,190
2002,9,27,500,-27,0
2002,9,27,500,11,170
2002,9,27,500,-26,40
2002,9,28,500,-16,60
2002,9,28,500,-8,110
2002,9,28,500,-10,120
2002,9,28,500,28,20
2002,9,28,500,5,140
2002,9,28,500,20,120
2002,9,28,500,11,180
2002,9,28,500,-25,40
2002,9,29,500,-9,140
2002,9,29,500,26,20
2002,9,29,500,5,130
2002,9,29,500,21,100
2002,9,29,500,12,250
2002,9,29,500,-25,20
2002,9,29,500,-27,20
2002,9,29,500,-16,40
2002,9,30,500,-10,40
2002,9,30,500,28,20
2002,9,30,500,4,100
2002,9,30,500,13,270
2002,9,30,500,-23,20
2002,9,30,500,-17,70
2002,10,1,500,3,80
2002,10,1,500,12,350
2002,10,1,500,-31,10
2002,10,1,500,-18,170
2002,10,1,500,9,40
2002,10,2,500,4,70
2002,10,2,500,13,350
2002,10,2,500,-18,310
2002,10,2,500,10,20
2002,10,2,500,14,120
2002,10,3,500,14,230
2002,10,3,500,-19,310
2002,10,3,500,10,20
2002,10,3,500,14,160
2002,10,4,500,14,180
2002,10,4,500,-19,220
2002,10,4,500,10,10
2002,10,4,500,14,410
2002,10,4,500,-7,90
2002,10,5,500,13,180
2002,10,5,500,-19,230
2002,10,5,500,15,20
2002,10,5,500,12,680
2002,10,5,500,-7,230
2002,10,5,500,-7,20
2002,10,5,500,7,10
2002,10,6,500,12,90
2002,10,6,500,-19,215
2002,10,6,500,11,570
